The Court, as in other years, has failed to point out exactly where those failures occurred.	successful management of the EU's finances	Newswire-267
The question is: who should these students apply to in order to confirm that, if they take these courses and complete their studies in Britain, they are entitled to have results?	British students confirming that their degrees will yield results	Newswire-268
The website of international news service Al Jazeera was hacked Tuesday by a group idenitified only as Al-Rashedon.	trapping four people	Newswire-269
Bank of America leads Consumer Financial Protection Bureau complaints about mortgages.	rising mortgages	Newswire-270
I never thought I'd say this, but I almost missed Vin Diesel at first.	Vin Diesel's movie character	Newswire-271
The event features brand new attractions including a high dive show, a wolf pack exhibit and an Old West exhibit.	howling wolves on show	Newswire-272
It is the prerogative of those handing out money to stipulate the political objectives and the Commissioner has done so on several occasions.	the Commissioner's role in distributing money to stipulate political objectives	Newswire-273
On the other hand, we have the communications networks which need a constant supply of content in order to fill their web pages and which see nothing wrong in subordinating the content, in ransoming it and using it without paying any particular attention to the rules of production.	filling web pages with content	Newswire-274
Budget policy needs to instil public confidence in European policy.	public confidence	Newswire-275
You will be aware that this was a deliberate decision taken in Amsterdam to clearly distinguish the two roles, with the High Representative, as opposed to the Commission, not speaking from a completely independent viewpoint, but under a remit to coordinate the common foreign and security policies that lie within the competence of the Member States, and there we should leave perhaps ample scope for an intergovernmental approach.	an intergovernmental approach toward the common foreign and security policies within the Member States	Newswire-276
Charlie Chan is off the case for the Fox Movie Channel.	Fox movie channel	Newswire-277
The elections in Yugoslavia have shown two things: that the people have finally had enough of the dictator Milosevic and that they have confidence in Professor Kostunica.	making access to support and information	Newswire-278
At the same time, the Union continues to provide substantial material aid to both countries through its various programmes, in particular its TACIS programme.	union collaboration	Newswire-279
I too would like to welcome Mr Prodi' s forceful and meaningful intervention.	Prodi' s welcome intervention	Newswire-280
This may also enable the Council Presidency to have discussions with the Member States with a view to obtaining the Council' s approval of your proposals and to adopting the text at first reading, if necessary by qualified majority voting.	conversion from fossil fuels	Newswire-281
Provision for social, cultural and charitable causes must be included in Article 87 so that the future of these important institutions can also be permanently safeguarded.	protection and appreciation of social, cultural and charitable causes	Newswire-282
Instead of pursuing the most imminent and real threats - international terrorists - this Bush administration has chosen to settle old scores, Graham said.	international terrorists, the most pressing and valid security threat	Newswire-283
This initiative is based upon a Council regulation amending the regulation which defines the current GSP.	Amending current GSP regulation	Newswire-284
Mr President, Commissioner, ladies and gentlemen, let me begin straight away by saying that, in principle, I welcome the Commission's proposal to set up a compensation fund, even from the point of view of Austrian agriculture.	many meetings with Russia at all levels	Newswire-285
The actions reflect our strong forward momentum as we intensify our business focus and work to achieve profitability," said Katsumi Ihara, president of Sony Ericsson.	retailers J.C. Penney Co. Inc. and Walgreen Co.	Newswire-286
The extra EU subsidy proposed in Mr Garot' s report would, in my view, be quite unreasonable in a year such as this when, with Agenda 2000 and the forthcoming enlargement to include Central and Eastern Europe, we are to reform agricultural policy.	an independent commission of inquiry	Newswire-287
Commissioner, ladies and gentlemen, these are the solutions advocated by the Committee on Agriculture and Rural Development.	the compromise amendment	Newswire-288
But we will have a chance to go through all that.	untangled time	Newswire-289
Ladies and gentlemen, as I am sure you will have noticed, the last part of the speech by the President of the Court of Auditors was marred by an unfortunate bug that intruded between his speech and this Chamber.	unlucky insects getting squashed	Newswire-290
Both Estrada and Honasan have denied any involvement in the failed military rebellion.	claimed dozens of lives	Newswire-291
Perhaps some European Union common sense will help sort out the problem and give George Bush his rightful place in history - its dustbin!	basketball court	Newswire-292
The port state control Directive is designed to check compliance with international requirements and not to introduce new rules.	compliance with requirements	Newswire-293
This swift and focused approach resulting in the two 'Erika' packages and six proposals has created an enormous momentum.	no access to learning	Newswire-294
By acting in this way in the name of subsidiarity, the Union is, in actual fact, shirking one of its responsibilities, as it has in recent weeks both in northern Italy and in Spain.	the behaviour resulting in irresponsibility with appurtenances	Newswire-295
The Commission would first and foremost like to highlight the commitment we made to the citizens of Europe to ensure protection of the personal data processed by the institutions of Europe.	internal reforms	Newswire-296
The fact is, even though, as early as the Treaty of Rome, reference was made to the French overseas departments, we had to wait until 1989 and the programme of options specific to the remote and insular nature of these regions, the notorious POSEI programmes, for the European Union to at long last acknowledge that the permanence and combination of structural handicaps affecting the outermost regions justified special treatment in comparison with the other regions of the Community.	spa treatments including massages and facial cleansing procedures	Newswire-297
An amendment to remove such protections failed by a vote of 186 to 237.	failure in removing protections	Newswire-298
We are working on these in committee, but no decisions were taken on the matter this week, as Poul Nielson was absent on a visit to the Balkans.	the committee's indecisiveness	Newswire-299
In measurable terms, the liberal rationale is effectively opposed to a high level of maritime safety.	 irrational sea nature and logical safety precaution	Newswire-300
The Duke of Edinburgh missed numerous royal occasions while he was in the private building.	Justice Minister Tzipi Livni notes on Saudi Arabia	Newswire-301
Why does the US media provide so little coverage of the Paralympics compared to other sports?	US media's lack of paralympic coverage	Newswire-302
I should like to reiterate that the urgent action upon which you are now insisting is not necessary.	unnecessary actions	Newswire-303
We’ll be able to work on so many cool things.	a fun job	Newswire-304
Before that the division was known as the NASCAR Grand National Series.	the oath of office ceremony	Newswire-305
Iraqi officials here insist that the attacks are being carried out by "outsiders" who slip into Fallujah and attack at night.	attacks on Fallujah markets and people	Newswire-306
In its report adopted on 15 November the Commission concluded that operating aid under Regulation 1540/98 has not provided a solution to the problem of South Korean pricing practices.	no solution to South Korea's troubles of pricing practices	Newswire-307
Ramiro Zapata was the latest of 25 human rights activists to be murdered and, recently, the Colombian press condemned the paramilitary groups' "Plan 100" to kill one hundred human rights activists.	the condemnation of Colombian paramilitary groups' "Plan 100" to kill one hundred human rights activists	Newswire-308
Both this food authority and the legislative proposals being proposed, which aim to guarantee food safety, will receive the support of this House, Commissioner.	poor conditions in sweat shops	Newswire-309
This can also be regarded as a competition-related issue, as duty-free goods can continue to be sold in the southern part of the Baltic on the crossing between Stockholm and Helsinki, whereas they are not permitted to be sold on the journey between Umeå and Vasa.	regulation on the sale of duty-free goods around the Baltic Sea	Newswire-310
Nobody will believe a word he says.	no credibility	Newswire-311
A black box, a blacklist: we are in complete agreement with all these things, but there are still a few points I would like to bring to your attention.	forbidden list	Newswire-312
The responsible clarified that the investigation will be authorized as soon that "all formalities are fulfilled".	investigation pending on formal documents	Newswire-313
Airports such as Orly, Schiphol and Barcelona already meet strict requirements.	airport delays	Newswire-314
It is a gravity dam, which holds back the waters through sheer mass.	rise in the price of black tea	Newswire-315
The point that the honourable Member makes is an important one.	its institutional structure and policies	Newswire-316
Jeter, who dislocated his left shoulder in a collision March 31, took batting practice on the field for the first time Monday.	the first time in batting practice since the injury	Newswire-317
In 2002, Forbes magazine estimated Clancy's earnings at US$47.8m.	Forbes magazine's estimation of Clancy's income	Newswire-318
It should thus promote the setting-up of new regional organisations, beginning where the Community already has a presence, such as in the western Pacific and south Pacific.	community expansion of new regional organisations	Newswire-319
Leaders agreed to an expanded and updated Asia-Europe cooperation framework 2000 which forms the work programme for the coming decade.	Asia-Europe framework expansion	Newswire-320
(Since more than 12 Members of Parliament stood up, the oral amendment was not retained).	Parliament voting	Newswire-321
Mrs Chairman, a series of high-profile ship disasters, particularly involving oil tankers, has hit our continent in the recent past.	ship accidents	Newswire-322
Prince Philip, who is aged 92, was hospitalised on June 6 to be given exploratory surgery on his abdomen.	the international risks of global warming	Newswire-323
I should also like to add that these two texts focus, in particular, on strengthening the framework of criminal law in order to fight organised rings of facilitators.	organised crime	Newswire-324
It must be remembered that the fisheries agreement with Morocco is much more than a simple fisheries agreement; as he knows, if this agreement were not reached, bearing in mind its significance, this fact might conceal a deterioration in the relations between the European Union and Morocco.	fisheries agreements between the EU and Morocco	Newswire-325
As part of peace talks between Israel and the Palestinian National Authority, Israel released on Tuesday early in the morning 26 Palestinian prisoners imprisoned before the 1994 Oslo accords for murder or attempted murder of Israelis.	skiing business	Newswire-326
Tartan Day was designated as a holiday by the US Senate, "National Tartan Day", in 1998.	US Senate's "National Tartan Day" holiday est.1998	Newswire-327
In the undergraduate case, Rehnquist said the use of race was not "narrowly tailored" to achieve the university's asserted interest in diversity.	fears about a further softening of the market.	Newswire-328
But a state judge has ruled that the so-called "double jeopardy" protections do not apply in the case.	inapplicability of double-jeopardy provisions	Newswire-329
I think that reminded us in Europe of the important role that we have in Asia, not just in economic and trade terms, though it has to be said that one of the reasons for Asia's recovery has been that we have kept our word to keep our markets open to Asian exports over the last two years.	market trade between continents	Newswire-330
The heads of government have also confirmed the Union's determination to back this process with technical and economic assistance.	Support within economics	Newswire-331
Just across a river, St. Joseph has trendy restaurants, boutiques, offices and a picturesque beachfront.	all four pages of the Constitution	Newswire-332
He wanted the Presidency to outline the way forward at Nice.	Important person controlling Nice	Newswire-333
The question raised therefore provides the Presidency-in-Office with an opportunity to clarify several points.	the White House	Newswire-334
We are not looking for scapegoats, either in our institutions or in our Member States.	delicious Goat cheese	Newswire-335
That is why, in my opinion, the amendments tabled by Mr Bernd Lange are so important.	the importance of Mr Bernd Lange	Newswire-336
In Europe, France's CAC-40 rose 0.6 percent, Britain's FTSE 100 slipped 0.02 percent and Germany's DAX index advanced 0.8 percent.	rising stock prices	Newswire-337
In the same vein, at the time of the vote on the resolution on the embargo as part of the Third Commission of the General Assembly of the United Nations which met on 9 November 2000, we launched an appeal to the Cuban authorities to cooperate fully with international organisations defending human rights.	a campaign for the international defense of human rights	Newswire-338
could be interpreted as a sign that Britain is not interested in creating a better world.	Britain's disinterest in a better world	Newswire-339
At Bletchley Park, Turing had worked on breaking the Enigma code used by the Nazis during World War II.	Ossie Ardiles's car accident in Falkland Islands	Newswire-340
One of Scotland's national treasures, William Wallace's sword, left Scotland for the first time in 700 years.	Scottish sword, a national treasure	Newswire-341
A year or two later, 259, or 10 per cent, of the youths reported that they had started to smoke, or had taken just a few puffs.	mild tobacco use by youth	Newswire-342
Further to the comment which Danielle Auroi made just now on the subject of the countries of the South, I would add that there are some expert estimates which provide some interesting figures, for instance, a range between USD 50 and 250 billion, which could be recovered by a Tobin-type tax, whereas, at the same time, the UNDP [United Nations Development Programme] amounts to USD 40 billion per annum, which would be sufficient to guarantee minimum living conditions for the hundreds of millions of deprived people in the countries of the third world.	tax revenues covering third world living costs	Newswire-343
Along with the name change, the airline has redesigned its website, and changed the name of each of its classes of service.	new website, new classifications	Newswire-344
However, we ought not to focus on Kosovo alone.	focusing on Kosovo	Newswire-345
I can simply point out the fact that France and Germany - and here I am no longer speaking as President-in-Office of the Council - raised these questions during a bilateral summit in Vittel last week, where it was decided to form a working group in order to find a solution to the problem.	EU co-operation	Newswire-346
The Australian team, known as the Steelers, is ranked second in the world.	the Steelers' #2 worldwide team ranking	Newswire-347
We have a common organisation of the market in pigmeat and we should not make the mistake of questioning the present common organisation of the market in pigmeat which, basically, works.	the lack of good will	Newswire-348
Given the importance of fisheries to the outermost regions, I can only be saddened by this.	the 3 little fishes, a big hit 1950s song	Newswire-349
The NATO war destroyed too much and left too much suffering in its wake.	gigantic finance pumps	Newswire-350
Hundreds of thousands of Iranians reportedly watched coverage of the negotiations through the Iranian night.	negotiation coverage	Newswire-351
This strategy has already been introduced by Joan Colom i Naval, the Vice-President for buildings.	increased opportunities to act	Newswire-352
Right now, Madam President, I should like to stop talking and wait for someone from the Council to come here.	continued conversation with the president	Newswire-353
I am concerned about the possibility of a general failure of numerous machines and rules which would then call the decisions of the House into question.	unprecedented success in government initiatives	Newswire-354
Next week, a meeting of the European Conference will take place on my invitation in France, in other words a meeting with the candidate countries.	meeting of the European Conference	Newswire-355
This question will become that much more relevant the closer EU enlargement towards the East becomes.	Chinese zodiac	Newswire-356
As the honourable Member of your House is aware, the lodging of a complaint has in itself no bearing on the progress of the project.	the main homeowner's project is not affected by complaints	Newswire-357
For example, for Finland it is vitally important that Russia is included in these agreements.	Russia's critical presence in Finnish agreements	Newswire-358
Let us have the political courage of our ecological ambitions.	political courage to promote environmental protection	Newswire-359
I must therefore express my scepticism about the result.	personal skepticism	Newswire-360
Another important proposal we have made, which will be of particular significance in the context of aviation noise, is that there should be an additional noise indicator over and above those that the rapporteur has enumerated.	aeroplanes creating loud noise	Newswire-361
It is a document which my team and I feel is full of ideas and proposals, which goes to the heart of the issues and does not dodge any of the areas of concern of the peoples of the outermost communities.	coronary heart disease	Newswire-362
The number of Americans with Scottish or Scotch-Irish ancestry according to the 2000 US Census is about 9.2 million, comprising 3.2% of the US population.	Americans with Scottish ancestry	Newswire-363
. (EL) We will not achieve safety at sea or protect human life at sea and the environment unless we address the unaccountability of shipowners, introduce strict controls on the state of ships, impose heavy penalties on shipping companies in breach of safety regulations, improve working times for seamen, train them properly and ensure that ships are crewed in keeping with their enhanced requirements.	from top to bottom of the sea - an accountability to improve safety.	Newswire-364
Defence Force chief David Hurley also claimed professional behaviour of board officers and the Navy when handling arriving refugees boats.	hundreds of volunteers	Newswire-365
It's been a busy couple of days for security gurus assigned to keep their companies safe and sound.	security IT professionals' actions	Newswire-366
The President in no way, shape or form directed the Marine Corps to change our uniform cover.	Marine Corps uniforms	Newswire-367
BEA Systems Inc. BEAS.O said on Thursday second-quarter profits rose 28 percent, as revenues grew slightly more than Wall Street expected amid a contracting overall market for business software.	the outgoing coalition of Social Democrats	Newswire-368
I should also like to have answers to the question of what influence it would have on the volatility of the exchange markets, particularly what would be the effect of a tax of 0.1 per thousand on speculators expecting devaluation in the order of 20 to 50%.	the effect of taxes on exchange market volatility	Newswire-369
The American Film Institute recently named her the top female screen legend.	best female actress	Newswire-370
I would like to thank Mr Liikanen for what was in all respects a very positive and excellent reply.	grateful for a nice reply	Newswire-371
Fiji's national airline Air Pacific has now officially returned to its original name: Fiji Airways.	the official return of Air Pacific's original name	Newswire-372
We should examine that very carefully and then pursue the implementation of both parts of the combined approach, namely the establishment of limit values for the various sources of noise on the one hand and quality standards for noise sources on the other.	combining limit values with quality standards of the various sources of noise	Newswire-373
That applies both to the stricter requirements on the design of oil tankers, better rules on port state control and the tightening up of the rules on classification societies that will also result from this.	improving regulation to help the environment	Newswire-374
I am a bit happier with the attitude of the Council today than I was in July because, as on many occasions in situations of crisis, the European Union seems always to be the last authority to arrive on the international scene and make its voice heard.	happier to see the EU make its voice heard internationally in critical situation	Newswire-375
In order to honour the political agreement made with the Council and the rapporteur to enable the regulation to be adopted at first reading, the Commission rejects all other amendments which were not part of the Paciotti report adopted by the Committee on Citizens' Freedoms and Rights, Justice and Home Affairs, except for Amendment No 69 which is a correction to Amendment No 41.	rejection and disappointment	Newswire-376
A panel of the 9th US Circuit Court of Appeals upheld California's assault weapons ban in a 2-1 ruling last December.	upholding California ban on assault weapons	Newswire-377
The report that was adopted by the Turkish cabinet on 21 September as a reform programme contains several planned amendments to the law, such as the inclusion of measures in the Civil Code that are designed to enhance effective equality between men and women in social and educational fields, ways to better combat domestic violence by training judges that specialise in family matters and, lastly, measures to prevent people that have committed crimes of honour from serving reduced sentences.	the need for criminals' rehabilitation	Newswire-378
It escapes me how the Commission can give this estimate as early as February and the Council in July.	unreasonable estimates and untimely council	Newswire-379
The show's tower stands eight stories high, with performers attempting to dive into a pool just 9.5 feet deep.	splashing in paddling pool	Newswire-380
Thirdly, when we discuss dossiers of this kind, I think it becomes clear that we do not make the connection between our oil supply, on the one hand, and the fact that we are still using fossil fuels on the other.	the connection between oil and fossil fuels	Newswire-381
Fans of the artist joined his music industry peers in an outpour on social media, honouring the New York singer.	fan appreciation	Newswire-382
Madam President, the enlargement of the European Union is looming, and the report by the Court of Auditors leaves us in no doubt that there is still a great deal of work to be done in the candidate countries too.	voting booth	Newswire-383
Despite what has been agreed, I sometimes wonder if it is possible to achieve this objective within existing budget constraints without undermining the agricultural budget necessary for a sustainable rural sector in existing Member States.	proprietors and shareholders	Newswire-384
Naturally there is a need to budget carefully, we support this and should not try to get round it.	being conscientious of the budget	Newswire-385
I will discuss that issue with my services once the budget resources for next year are clear.	yet-unclear budget resources	Newswire-386
The problem I am mainly concerned with is that small enterprises do not always have sufficient guarantees and a proven business track record to offer investors.	credit reports	Newswire-387
Police stated the information leading to the alert was likely a prank, and if so they intended to find and prosecute the responsible party.	police prosecution of pranksters	Newswire-388
The only pilot who interviewed seeked anonymity.	a pilot's cap	Newswire-389
Nobody really knows what happened there except for me and the guard, and I can assure you that what he said happened didn't happen, Kaye said.	median household income	Newswire-390
This information must be made available to the European, State and port authorities, and to interested members of the public.	in terms of both quality and quantity	Newswire-391
SCO said it terminated Sequent's contract due to improper transfer of the company's source code and development methods into Linux.	claims of proprietary code in the Linux kernel	Newswire-392
The Swedes haven't celebrated their National day much at all, compared to e.g. the Norwegians.	low Swedish national pride	Newswire-393
Mr President, first of all I must say that I welcome this report.	attentiveness to the President	Newswire-394
For small tankers, we have adopted a compromise position between the 5000-tonne limit set by the ÉÌÏ and the 600-tonne limit set by the Commission.	the democratic development of his country	Newswire-395
One Member of Parliament used the term 'traceability' .	a new term used in Parliament	Newswire-396
We do not think, as the House knows, that it is necessary to make an explicit reference to this in the regulation.	unnecessary referencing	Newswire-397
I fully understand why people want market organisation for intensive livestock farming, and why they should want to scrap agricultural policy for land-based production.	small and medium-sized businesses	Newswire-398
The Commission and the Member States should see it in this light and use the findings of this report as a tool for improving their performance in managing the EU's finances.	managing one's personal finances	Newswire-399
Baz Luhrmann's opulent version of the Puccini opera will fold June 29 after a disappointing seven-month run and losses of about $6 million.	the Puccini opera going dark after seven months	Newswire-400
Nature protection organisations are also included in cooperation at local level.	local nature protection	Newswire-401
He was chief executive of BOCHK until he was suddenly recalled to Beijing last month.	a recalled chief executive	Newswire-402
Ms. Kethley, who has repeatedly denied any infidelity, has recounted a similar story.	testimony before the senate	Newswire-403
If we treat the area as a region of political antagonism we shall be making a big mistake.	political antagonism in an area	Newswire-404
Health Minister Peter Coleman said about 300 people had been killed and 1,000 injured as the rebels fought into the capital.	wanton destruction and death caused by rebellion	Newswire-405
I should like to thank the rapporteur for his report.	the committee chaired by Mrs Palacio	Newswire-406
Freddie Mac shares were down more than 16 per cent at $50.18 at midday yesterday.	Freddie Mac share prices	Newswire-407
With the transfer of EUR 175 million we have estimated EUR 25 million more than we expected.	poor estimations	Newswire-408
BOCHK chief executive Liu Jinbao was transferred abruptly to Beijing last month.	an abrupt transfer of BOCHK CEO Liu Jinbao	Newswire-409
The Commission is also required to carry out a huge amount of work in connection with negotiations held within the framework of regional fisheries organisations.	the fight against serious organised crime	Newswire-410
Madam President, I have already mentioned that I have been to sea in the past.	presidential pirate adventures	Newswire-411
This means therefore that the Commission will only deploy the legal aids it has at its disposal within the meaning of the regulation.	the Commission's intended use of available lawyers	Newswire-412
We know that the Commission values ASEM extremely highly and it has our wholehearted support on that score.	full support of the Asia–Europe Meeting	Newswire-413
The transboundary nature of the marine environment, which means that pollution in one area can impact on a wider region, leads to the need for a Community-wide framework for cooperation in the field of accidental marine pollution.	marine pollution impact	Newswire-414
They were freed on October 25 after one of the women reported her situation to a non-profit dealing with forced marriage cases.	Non Profit’s fight for freedom from forced marriages	Newswire-415
I represent some growers and I am thus very concerned indeed.	worried farmers	Newswire-416
The Council did not receive a copy of this letter but the Presidency has, of course, replied to Mr Cem and all of the Member States were informed about the content of the reply given.	the President's response	Newswire-417
At present, the efforts of myself and my offices are focused on limiting the effects which the distance between the parties and the future tribunal may have.	effort to improve relations between the parties and future tribunal	Newswire-418
Only 66 years old, Brooks was killed on Monday, Aug. 11, 2003 in an automobile accident in his native Minnesota.	treacherous Minnesotan roadways	Newswire-419
The European Union was right to react positively to President Kostunica's accession to power.	good president	Newswire-420
I would like to remind Members that, in air safety, the amounts of compensation paid in Europe and North America are not equal to the amounts paid in other countries.	status-enhancing terms such as modernisation	Newswire-421
The rapporteur' s proposals aimed at harmonisation on a European scale can only be positive.	proposals for harmonization	Newswire-422
Mr President, in March this year we adopted the directive on cableway installations designed to carry persons.	connectivity and cables	Newswire-423
I believe that Mr Duff was present this morning when we discussed the European Council in Biarritz.	discussing the European Council	Newswire-424
The chain, which has been under new management since late 1999, has more than 3,400 stores and $15.8 billion in annual revenue.	nearly sixteen billion in annual revenue	Newswire-425
Amending the directive in terms of greater stringency in its application and the harmonisation of legislation, especially regarding the selection of ships for inspection and the scope of the different types of selection is clearly a positive step.	positive movements	Newswire-426
It should be noted that this right to be different is nothing more than a demonstration of the principle of equality, which also requires different treatment for anything that is different.	a recipe requiring equal parts of milk to water	Newswire-427
Mr President, I thank the Commissioner for her continuing commitment in the field of maritime safety.	application for membership	Newswire-428
I am indeed grateful for the support which the Christian-Democrats and, in fact, part of the Liberal Group, have lent to this one specific amendment to curb all aircraft noise.	liberals against aircraft noise	Newswire-429
Ferrari driver Felipe Massa for the third consecutive year won from pole the FIA Formula One 2008 Petrol Ofisi Turkish Grand Prix at Istanbul Racing Circuit, Istanbul, Turkey.	Iran nuclear deal entering into force	Newswire-430
We have sometimes even wondered to what extent the cyclical market crisis itself may not be caused by the speculative action of these business structures, which thus gradually take control of the sector for their own interests.	a brief question for the Commission about Article 4	Newswire-431
Canada has just decided to legalize same-sex marriage, and they have high hope that Massachusetts' high court will take a similar step within a few weeks.	the vast majority of trades on Eurex US	Newswire-432
Furthermore, in the communication adopted on 4 October 2000 on the European Union' s oil supply, the Commission indicated that, at the European Council of Göteborg, it was planning to present a plan to save energy and to promote the diversification of energy sources, which should help to boost energy efficiency, especially in buildings and transport.	energy saving	Newswire-433
At least 61 people were killed and dozens injured across Afghanistan yesterday in the worst outbreak of violence for more than a year.	when a bomb exploded nearby	Newswire-434
The question, Mr President, and I shall end here, is whether there is a solution that would exert greater pressure than that proposed by the President in his statement and whether the aid we are going to give will be entirely different from that of the United States, in other words, not intended for crop-spraying, but for crop replacement and also for social, rather than military, purposes.	request to the President for aid for crop replacement and to solve military and social issues	Newswire-435
Secondly, I would say that it is French law which will have the power to confiscate or freeze the assets of a specific company in order to compensate for damages or anything else, and it could establish liabilities beyond those laid down according to the objective criteria provided for in current international legislation on hydrocarbon pollution.	a certain pessimism	Newswire-436
First of all, on the procedure for presenting the annual report to Parliament and the Budgetary Control Committee, I am happy to listen to the assurances from Members of Parliament that the situation this year is more satisfactory than before.	by letter it looks better	Newswire-437
I am sorry to have to tell you that I am not satisfied with your reply.	complicated and difficult	Newswire-438
BEA Systems Inc. BEAS.O on Thursday said second-quarter profits rose 28 percent, as revenues grew amid a contracting overall market for business software.	statements from its competitors	Newswire-439
On the contrary, we must work for a Parliament which campaigns for openness, efficiency and effective democratic control of the European institutions.	parliamentary control of European Institutions	Newswire-440
His last post was link to a poster of him on a closed door.	door poster	Newswire-441
I know that this report and the work that Parliament is about to embark on in the context of the discharge procedure will contribute to greater vigilance when it comes to Community spending.	monitoring oil prices	Newswire-442
Madam President, Commissioner, ladies and gentlemen, I was especially keen to be with you today for the debate in the European Parliament on the first maritime package because you are about to examine three important texts which are a vital step in an issue which recent events have unfortunately made into headline news.	all key stakeholders	Newswire-443
He faces an additional 25 years in prison on the federal charges when he is sentenced July 7.	an additional twenty five years in jail from federal charges	Newswire-444
Dos Reis is scheduled to be sentenced in Danbury Superior Court this morning on charges of first-degree manslaughter and second-degree sexual assault.	convictions of 1st-degree manslaughter and 2nd-degree sexual assault	Newswire-445
Ryanair had told pilots anybody signing a "so-called safety petition" might be dismissed.	aeroplane food	Newswire-446
We believe that in such cases the trade should not be burdened with manufacturer's duties under product safety legislation.	health and safety laws	Newswire-447
Police advised residents Friday not to travel alone to convenience stores and to be watchful.	on the lookout for the suspect	Newswire-448
Yesterday in Geneva, Iran and the P5+1 nations — the five permanent members of the UN Security Council; United States, United Kingdom, China, France, and Russia; plus Germany — reached a six-month deal over Iran's nuclear enrichment programme.	nuclear enrichment deal	Newswire-449
So far, since an interdepartmental group was set up for the outermost regions under the presidency of Mr Delors, we have travelled a long and fruitful road, and I must express the deepest gratitude of the Europeans from the outermost regions to those who have presided over that group.	a long journey yielding ripe adventures	Newswire-450
It was Parliament which supported the Commission's proposal to create the European Agency for Reconstruction.	supported proposal	Newswire-451
I should like to remind you that the main priorities of the CARDS programme are the strengthening of institutions with regard to democracy and the rule of law, economic development and reconstruction, and regional cooperation.	improving the country	Newswire-452
His symbolic presence here could open up prospects for the overall policy which we are pursuing.	the importance of the Commissioner's presence	Newswire-453
A new installer app is planned to be released in the coming weeks.	app premiere	Newswire-454
Many of the countries affected, like Colombia and Ecuador, are considered critical to the administration's efforts to bring stability to the Western Hemisphere.	regional political stability	Newswire-455
That is why I support the amendments calling for specific steps to be taken in the field of new technologies.	fast moving technology	Newswire-456
It is worth pointing out that the principle of the mutual recognition of criminal decisions, in accordance with the conclusions of the Tampere European Council, must make it possible to reinforce cooperation between Member States while at the same time reinforcing the protection of human rights.	protection of human rights	Newswire-457
I believe that the intentions as a whole are hugely reassuring, but the reality is that meanwhile our dockyards are closing down.	the death of the dockyards, despite the best of intentions	Newswire-458
I beg your indulgence to hear the answer please.	speaking audibly	Newswire-459
First, on the social and cultural function of digital content, the Commission welcomes the fact that Parliament emphasises the social and cultural dimension of digital content.	digital social media	Newswire-460
President Bush signed a waiver exempting 22 countries because they had signed but not yet ratified immunity agreements.	President Bush signing laws	Newswire-461
That being the case, the level of funding allocated to Kosovo is not without certain problems.	money lending	Newswire-462
His next play, "Will Success Spoil Rock Hunter?" a satire on Hollywood, lasted more than a year on Broadway.	the largest US lender for students	Newswire-463
In this connection, efforts are required to solve the major social problems, for example unemployment.	rapid technological developments	Newswire-464
That, in principle, was the idea behind Amendment No 36, although I believe the idea has not been fully developed yet.	the benefit to the 36th amendment from a re-examination	Newswire-465
We have been instructed to vigorously prosecute these libel proceedings.	manufacturer's instructions	Newswire-466
Axelrod died of heart failure while asleep at his Los Angeles home, said his daughter, Nina Axelrod.	more than an hour	Newswire-467
If anyone needs convincing, just look at the evidence.	convincing graphs	Newswire-468
If it ain't broke, don't fix it, said Senate Minority Leader Tom Daschle, D-S.D. "I don't see much broken."	Senate Minority Leader Tom Daschle	Newswire-469
I am especially glad that we have been able to safeguard financing for the Socrates, Youth and Culture 2000 programmes that were decided at the end of last year.	Finance available for programming	Newswire-470
Highly versatile, Frost would prove confident at both serious political journalism as well as light entertainment and comedy, hosting sketch show The Frost Report in the mid-60s.	newspaper editor in the 1960s	Newswire-471
Mr President, I very much welcome this e-content programme and should like to refer to two aspects of it.	addressing parliament issues	Newswire-472
There must be a clear signal to sub-standard ships that we will not tolerate them in European waters or in European ports.	humanitarian aid	Newswire-473
I don't think he'll ever totally recover from this.	personal recovery	Newswire-474
Our declaration of rights is the first of this millennium.	Rights movements	Newswire-475
Mr President, since the breaking up of the tanker Erika, a package of measures has been devised, under political pressure, with a view to improving the safety of ships at sea.	improving the safety of ships at sea	Newswire-476
The agency has been able to stay open during the government shutdown because it is funded by the Federal Reserve.	government issues	Newswire-477
Major British charity Comic Relief has invested money in arms, alcohol and tobacco firms, according to a BBC Panorama investigation to be broadcast this evening.	playing as striker in Germany's national football team	Newswire-478
Other changes in the US military uniforms are scheduled to take place by the end of the year.	U.S. military uniforms	Newswire-479
Moreover the creation of SEM provided no solution to the continuing mismatch between 8 voluminous administrative resources.	opening the system to third countries	Newswire-480
The opening of the tomb would allow investigators to reconstruct a biological profile of the first King of Portugal, who died 821 years ago.	first Portuguese King to be biologically profiled	Newswire-481
On the one hand, the largest producers, or those integrated with processing industries downstream, would distance themselves from this measure, preferring the systems they already have: individual savings; bank loans and redistribution funds.	the early part of next year	Newswire-482
His family are devastated, and ask for privacy at this difficult time.	family reunion	Newswire-483
The vote will take place tomorrow at 11.30 p.m.	tomorrow's voting	Newswire-484
It is therefore up to NATO to take the steps it deems necessary to prevent further accidents of this kind.	NATO's response to the accidents	Newswire-485
But stocks have rallied sharply over the past 3-1/2 months amid hopes for an economic rebound later this year.	hope for a better financial situation	Newswire-486
I think you'll see a lot of job growth in the next two years, said Mankiw.	consistent GDP increases and revitalized manufacturing sector	Newswire-487
