The volume of mark eurobond issues fell in the period March 16 to 31 to 900 mln marks from 1.37 billion in the period March 1 to 15, the Bundesbank said. Issues comprised three bonds, including two fixed-interest bonds totaling 700 mln marks and one equity warrant bond totaling 200 mln marks. In addition, one Australian dollar bond was issued totaling 220 mln dlrs, with a portion of interest and principal payments to be met in marks.	Goodrich Co said it will phase-out the production of aircraft tires, missile and marine products and molded rubber products in Akron, Ohio, by the end of 1987, laying off about 790 salaried, production, maintenance and support services employees.     	Newswire-92
The plane reportedly had a crew of six and 27 or 28 passengers. Ten of the passengers were Mozambique nationals, while nine were from Angola and five were from Portugal. One passenger from each of France, Brazil and China were also onboard.	New York One quotes Hurley as saying the reason for the boycott as , "We're not stupid, we're reading papers, we're reading what's going on over there, they've got to stop what's happened."	Newswire-93
Enterra Corp said it has completed the sale of its Hale Fire Pump co and Macomson Machine Co subsidiaries to a company formed by Los Angeles investment firm McBain, Rose Partners for about 27 mln dlrs in cash. Both Hale and Macomson make fire pumps and related equipment.	Enterra Corp has sold its Hale Fire Pump co and Macomson Machine Co subsidiaries to a company formed by Los Angeles investment firm McBain, Rose Partners for about 27 mln dlrs in cash.	Newswire-94
The developers of CyanogenMod, an open source free Android-based operating system for smartphones, announced yesterday their incorporation following a successful venture capital campaign which netted the open-source project a US$7 million nest egg, and plan to roll out a simple installation app on Google Play for their Android firmware.	Developers of CyanogenMod plans to roll out a new installation app for their Android firmware.	Newswire-95
Ameritech Publishing, a unit of Ameritech, the midwest-based telephone services company, said it has named Barry Allen president effective April. Ameritech Publishing said Allen will succeed Leo Egan, who will become chairman and chief executive officer until he retires on June 1.	Barry Allen became the president of Ameritech company by April.	Newswire-96
Nettles was walking with transgender friends early on August 17 when they met a group of men opposite a local police building. Police say a fight ensued after the men discovered the group was transgender and local man Paris Wilson, 20, was arrested at the scene.	Paris Wilson was arrested after a fight between a group of men and transgenders.	Newswire-97
The Kuwaiti government and private sector will study investments in Egyptian projects worth more than four billion dlrs, said the deputy-director for Egypt's Public Authority for Investment, Mohye al-Deen Gharib. The chairman of the Kuwait Chamber of Commerce and Industry, Abdul-Aziz al-Saqr, said the visitors had submitted 40 proposals for study. These included "economic, industrial and real estate projects, in addition to the investment field," he said, adding that a holding company may be established to oversee investments.	A holding company may be established to oversee investments in the 40 submitted proposals for Egyptians projects.	Newswire-98
Allied Supermarkets Inc said it filed with the Securities and Exchange Commission a registration statement covering 240 mln dlrs of debt securities. The company plans to offer 140 mln dlrs of senior subordinated discount debentures and 100 mln dlrs of subordinated debentures. Proceeds will be used to finance Allied's acquisition of Vons Cos Inc. Allied named Drexel Burnham Lambert Inc and Donaldson, Lufkin and Jenrette Securities Corp as co-underwriters of both offerings.	Allied Supermarkets Inc said it filed  a registration statement with the SEC covering 240M USD of debt securities that will be used to  finance its acquisition of Vons Cos Inc.	Newswire-99
George Zimmerman, a Florida man charged with the shooting of seventeen-year-old Trayvon Martin, was found not guilty of second-degree murder late Saturday night following 16 hours of deliberation. The case has drawn national attention in the United States because of questions it raises over "stand your ground" self-defense laws.	In 2011, Zimmerman participated in a citizen forum to protest the beating of a homeless black man by the white son of Sanford police officer.	Newswire-100
The invention has received cautious praise from German medical services; the drone is still in the development and testing stage. Definetz and collaborating drone builder Height Tech have not issued any information about the release of the smartphone app or about when the drone will be available for medical services to purchase.	idlers and pretzel eaters use smartphones.	Newswire-101
3Com Corp said it supports International Business Machines Corp's personal System/2 series of computers, and will provide network operating software and interfaces. The software and interfaces will allow the new machines to be integrated into existing 3System workgroup systems, 3Com said. 3Com said it is modifying its 3+ network software to work under DOS 3.3, ensuring compatibility with current Personal Snd IBM's new Token Ring adaps Micro Channel architecture.	3Com Corp will collaborate with International Business Machines Corp's personal System/2 series of computers by providing software and interfaces, and therefore making it compatible with other systems.	Newswire-102
Civil Defence originally stated there were two dead and fourteen known injuries, but later revised the death toll to one. North Shore Hospital is currently treating up to twelve casualties, including one man who has critical injuries, while others are in Waitakere and Auckland Hospitals.	As news broke today of the death of legendary Portuguese footballer Eusébio, the government of Portugal declared three national days of mourning.	Newswire-103
The National Association for the Advancement of Colored People (NAACP) have launched a petition calling on the US government to bring federal civil rights charges against Zimmerman. NAACP president Benjamin Jealous stated, "We are outraged and heartbroken over today's verdict. [...] We will pursue civil rights charges with the Department of Justice, we will continue to fight for the removal of Stand Your Ground laws in every state, and we will not rest until racial profiling in all its forms is outlawed."	The NAACP has made a collaborative agreement with some Florida Public Schools, law enforcement, and community partners to end the school to prison pipeline.	Newswire-104
National Intergrup Inc said its Permian Partners LP subsidiary, recently formed to take over the business of its Permian Corp unit, plans to make a public offering of cumulative convertible preferred partnership units. Permian buys, transports and resells crude oil. Lead underwriters are American Express Co's <AXP> Shearson Lehman Brothers Inc and <Donaldson, Lufin and Jenrette Securities Corp> will be lead underwriters.	Permian Partners LP, a subsidiary of National Intergroup Inc, is set to make a public offering of cumulative preferred partnership units.	Newswire-105
Genetics Institute Inc, earlier reporting an increased first quarter net loss, said it expects to incur losses in fiscal 1987 "that are somewhat higher than those reported in fiscal 1986." It had a loss of 4,504,000 dlrs for fiscal 1986 ended November 30, compared to a fiscal 1985 loss of 1,732,00 dlrs. The company said the losses result from its strategic decision to invest prudent levels of equity in development of products the company can manufacture and bring to market. Genetics earlier said first quarter ended February 28 losses rose to 1,309,000 dlrs from year-ago loss of 937,000 dlrs.	Genetics Institute Inc. is declaring expected losses for 1987 from strategic investment decisions following its losses in 1985 and 1986.	Newswire-106
Swedish Export Credit is issuing 75 mln New Zealand dlr eurobonds due April 28, 1989, paying 19 pct and priced at 101-1/4 pct, lead manager Credit Suisse First Boston said. The bond is available in denominations of 1,000 and 5,000 dlrs and will be listed in Luxembourg. Fees comprise 7/8 pct selling concession and 3/8 pct management and underwriting.	New Zealand is one of the only countries in the world in which you can experience every type of climate. 	Newswire-107
Diamond-Star Motors Corp, the joint-venture company owned by Chrysler Corp <C> and Mitsubishi Motors, named additional production suppliers for the new vehicle to be produced at the company's plant under construction in Bloomington, Ill. It said Amtex Inc, Sidney, Ohio, was selected to supply trunk floor carpets and Bluewater Plastics Inc, Marysville, Mich., duct assemblies and column covers.	Diamond-Star Motors Corp, the collaboration of Chrysler Corp and Mitsubishi Motors, will receive specific parts for their new car: trunk floor carpets, duct assemblies and column covers, from Amtex Inc and Bluewater Plastics.	Newswire-108
An Asiana Airlines Boeing 777 airplane crashed upon landing at San Francisco International Airport around 11:30 AM local time today. Flight #214, coming from Seoul, carrying 291 passengers — including one infant, and 16 crew members — crashed on runway 28L. Two deaths are reported and 10 passengers were taken to San Francisco General Hospital critically injured. In total, officials report 181 people were hospitalized and one person remains unaccounted for.	San Francisco is home to the Golden Gate bridge.	Newswire-109
McGraw-Hill Inc said it has sold its McGraw-Hill Book Co South Africa Pty Ltd subsidiary to a local management group for an undisclosed amount of cash and halted the sale of all products and services to South Africa. The company said the divestiture follows a resolution of its board in February that cited increased political and social unrest within South Africa and the refusal of the South African government to abolish the apartheid system.	Based on South Africa's continued struggles with apartheid, McGraw-Hill Inc said it has divested itself completely of its South African subsidiary, selling it to a local management group.	Newswire-110
NEC Corp is establishing a 150 mln dlr euro-commercial paper program with a sterling option, Morgan Guaranty Ltd said as arranger. Paper will be issued by NEC Industries Netherlands BV under the guarantee of NEC Corp. Dealers will be Morgan Guaranty, Chase Investment Bank Ltd, Shearson Lehman Brothers International and Swiss Bank Corp International Ltd. Issuing and paying agent will be Chase Manhattan Bank NA, London.	Every cloud has a silver lining.	Newswire-111
In recent years, several significant injuries have occurred during the melee that often ensued when stores opened their doors for Black Friday events. In 2011, a woman shot pepper spray at 20 people who were waiting to purchase the newest Xbox system.	The Eagle County Coroner reported the avalanche happened around 11:30 A.M. local time (1830 UTC) in an area known as the East Vail Chutes, near the ski resort of Vail.	Newswire-112
London-based sugar operator Kaines Ltd confirmed it sold two cargoes of white sugar to India out of an estimated overall sales total of four or five cargoes in which other brokers participated. The sugar, for April/May and April/June shipment, was sold at between 214 and 218 dlrs a tonne cif, it said.	Sugar operators based in London and other brokers have sold white sugar to India.	Newswire-113
The New York Stock Exchange said trading in the units of BenEquity Holdings, a California Limited Partnership, was suspended before the opening and an application will be made to the Securities and Exchange Commission to delist the issue. The Exchange said it normally considers suspending and removing from its list the securities of a company when fewer than 600,000 units are held by the public. As a result of a tender offer by <Renouf Corp International>, which expired March 24, 1987, fewer than 600,000 units of BenEquity remained publicly held.	New York shopping centres have been running low on stock.	Newswire-114
Tanzania will need about 1.2 billion dlrs of hard currency investment to support its 1987-1992 five-year plan which begins in July, Minister of State for Finance Damas Mbogoro said. He told an economic planning seminar in the northern town of Arusha yesterday that the new plan would concentrate on rehabilitating Tanzania's existing infrastructure, with a minimum of investment in new development projects. The aim is to boost agricultural production by five pct a year and industrial output by 6.4 pct, he said.	By creating a plan to increase the agricultural production and industrial output of a country, you are improving that country's future chances of becoming economically independent and sustainable. 	Newswire-115
Earlier this week the World Bank released the 2012 World Development Report on Gender Equality and Development. The report noted relatively high numbers of women participating in Finnish politics, and credited the Council for Equality between Men and Women in Finland with progress.	The 2012 World Development Report on Gender Equality and Development was released by the World Bank this week.	Newswire-116
During an official visit to Romania on Tuesday, Moldovan premier Iurie Leancă invited his Romanian counterpart, Victor Ponta, to attend Moldovan Independence Day on August 27. On that occasion, the two neighbouring countries are to start building a cross-border gas pipeline between cities Iași, Romania, and Ungheni, Moldova.	Moldovan Independence Day on August 27th commemorates the adoption of the Declaration of Independence from the Soviet Union in 1991.	Newswire-117
The Province of Quebec is issuing a 30 billion yen eurobond due May 7, 1997 paying five pct and priced at 102-1/2 pct, lead manager Bank of Tokyo International Ltd said. The non-callable bond is available in denominations of one mln yen and will be listed in Luxembourg. The selling concession is 1-1/4 pct, while management and underwriting combined pays 3/4 pct. The payment date is May 7.	Winter rape plantings were forecast at 627,000 ha against a previous estimate of 621,000 and 375,000 rpt 375,000 harvested in 1985/86.  	Newswire-118
The issue price of the European Investment Bank's 300 mln guilder 6.25 pct bullet bond due 1995, announced on April 1, has been set at par, lead manager Amro bank said. Subscriptions remain open until 1300 gmt tomorrow, April 9. Payment is due May 14 and coupon date is May 15.	A bullet bond is considered riskier than an amortizing bond.	Newswire-119
Hawaiian Airlines Inc said it will continue to expand services to Pacific Islands this year. The company said it will increase its South Pacific services to daily service, from the current four flights per week, and beginning May 21 it will fly twice a week to the Western Pacific to Guam. Hawaiian Airlines also said it has applied with the Department of Transportation for an emergency exemption to provide service to Tahiti, with connecting services to American Samoa, New Zealand and Cooke Islands.	Flying is a popular method of transport chosen by business men.	Newswire-120
Bethlehem Steel Corp said its base price for carbon plates and high-strength and low-alloy plates will be increased by 25 dlrs to 405 dlrs a short ton, effective July one. The company said its composite prices for alloy plates will also be increased 25 dlrs per ton on the same date, adding it does not publish its prices for this product. Bethlehem Steel said its composite prices for strip mill plates will be increased 15 dlrs a ton.	Bethlehem Steel Corp announced price increases for its plates: 25 dollars per short ton for carbon plates, 25 for alloy plates, and 15 for strip mill plates.	Newswire-121
<Novamin Inc> said it received a proposed takeover offer from Breakwater Resources Ltd involving a swap of one Breakwater share for two Novamin common shares. It said the proposal also called for conversion of outstanding Novamin warrants into Breakwater common shares on the same basis, provided the exercise price was paid by the warrant holders. Novamin, a mineral exploration company, said directors would meet next Tuesday to deal with the proposal, which, it said, was subject to approval by Breakwater directors.	To share gives great satisfaction. 	Newswire-122
Moody's Investors Service Inc said it may downgrade 950 mln dlrs of debt of Irving Bank Corp and lead bank Irving Trust Co. The rating agency said it will assess Irving's ability to substantially improve operating results in increasingly competitive markets. The review will also focus on Irving's shifting risk profile in light of its modest capital base. Moody's cited the bank's significant exposure to less developed countries. Under review are the parent's Aa-3 senior debt, A-1 subordinated debt and Aa-3 preferred stock and Irving Trust's Aa-1 long-term desposits and letters of credit.	Moody's Investors Services is reviewing, rating, and assessing Irving Bank Corp and lead bank Irving Trust Co. with a focus on Irving's shifting risk profile and exposure to less developed countries.	Newswire-123
Deak International, a foreign currency and precious metals firm, announced the acquisition of Johnson Matthey Commodities of New York from Minories Finance Limited, a unit of the Bank of England. The purchase valued at 14.8 mln dlrs follows the recent acquisition of London's Johnson Matthey Commodities Limited, Deak said. The New York firm will be known as Deak International Trading Ltd, the company said. Arkadi Kuhlmann, president and chief executive officer of Deak International said the purchase will expand Deak's operations into the precious metals and wholesale non-ferrous metals trading arenas.	Deak International has expanded its operations into the precious metals and wholesale non-ferrous metals trading arenas with acquisitions of New York’s and London's Johnson Matthey Commodities Limited.	Newswire-124
Nine year old giant panda Yuan Yuan has given birth to a cub in a zoo in Taipei, Taiwan on Saturday at 8:05pm local time. The female cub was born weighing 6.4 ounces and measuring 6.1 inches. The cub won't be on public display for another three to five months.	The majority of nine year olds like to play video games.	Newswire-125
Sunshine Beach, Queensland — Maroochydore denied Caboolture a shot at back-to-back Sunshine Coast Rugby Union A-grade premierships today defeating them 24 points to 7 at Dolphin Oval, Sunshine Beach, Australia. Caboolture qualified for this match by beating Caloundra in the Minor Semi Final; Maroochydore lost the Major Semi Final against Noosa.	Dolphins have larger brains than a human.	Newswire-126
Nelson Mandela has left hospital to return to his home in Johannesburg, in a critical condition, South African officials said on Sunday. The 95-year-old anti-apartheid leader and former South African president has spent nearly three months in hospital for treatment of a recurring lung infection and has returned to his residence in Johannesburg where he will continue to recover.	95-year-old former South African president Nelson Mandela has returned home from hospital to recover from his recurring lung infection.	Newswire-127
A number of businesses in the CBD had complained about men using storefronts and streets to relieve themselves despite the possibility of AU$200 on-the-spot fines. 277 people have been fined in the territory in the past year, with 228 of them being fined for public urination in the CBD.	The head of the team investigating the causes of Arafat's death from the Palestinian authority, Tawfiq Tirawi, was interviewed on Tuesday on Palestine Today television and said "I promise that the next press conference will be the last, and will cast into the light of day everyone who perpetrated, took part in or conspired in the matter".	Newswire-128
According to state-run Syrian Arab News Agency (SANA), during a battle with rebels yesterday the Syrian army seized a stockpile of chemicals, canisters, weapons and gear located in a warehouse tunnel in Jobar, a suburb of Damascus. In a post on the social networking website Twitter, SANA claims some soldiers involved in the battle were exposed to some kind of chemical agent and in some cases "suffocated," but the number of those killed, if any, was not reported.	All sorts of weapons can be used when committing a murder.	Newswire-129
Mountain States Resources Corp said it acquired two properties to add to its strategic minerals holdings. The acquisitions include a total of 5,100 acres of titanium, zirconium and rare earth resources, the company said. Both properties, located in southern Utah, consist of approximately 1,430 acres of unpatented mining claims and one state lease, it said. The company also announced the formation of Rare Tech Minerals Inc, a wholly-owned subsidiary.	Two beneficial properties in Utah bearing thousands of acres of minerals have been acquired by Mountain States Resources Corp.	Newswire-130
Bank of New England Corp said it filed with the Securities and Exchange Commission a registration statement covering a 200 mln dlr issue of subordinated capital notes due 1999. Proceeds will be used primarily to retire short-term debt, finance possible acquisitions and fund investments in or extensions of credit to its subsidiaries, the company said. Bank of New England said Morgan Stanley, Keefe Bruyette, Goldman Sachs and Merrill Lynch will underwrite the issue.	Morgan Stanley, among other financial institutions, will underwrite the issue filed with the SEC by the Bank of New England Corp.	Newswire-131
Hauser Chemical Research Inc said it has been contracted by Allied Signal Inc's Allied Fibers division for research consulting on further development of improved adhesion of polyolefin fiber through photografting. Hauser said it previously completed the successful first phase of this research effort.	Agriculture Secretary Richard Lyng said he believes proposed legislation calling for mandatory acreage reductions has little support in Congress and voiced Reagan administration opposition to it. 	Newswire-132
42 or more people have died, the Lebanese health ministry says, and over 500 wounded, from two car bomb explosions yesterday in the largely Sunni Muslim Lebanese city of Tripoli. The blasts occurred outside of the Taqwa and al-Salam mosques while hundreds of worshipers were gathered for Friday noon prayer. There has been reportedly no claim for responsibility as yet.	Worshipers attend Mosques which are large religious buildings.	Newswire-133
A group of supporters of the Bill held a celebration outside Parliament yesterday during the debate and carrying on into the evening. A small number of opponents of the Bill turned up to protest. The celebrations included musical performances by the London Gay Big Band and the London Gay Men's Chorus, and Ben & Jerry's provided free ice cream and cake.	Our correspondent is based in Scotland and has been advised by a lawyer not to identify anybody detained until they have appeared in court, even if they have been arrested and charged.	Newswire-134
The Michigan Attorney General said it reached a settlement with Michigan Bell Telephone Co, a subsidiary of American Information Technologies Corp, which will reduce rates, resulting in 79.6 mln dlrs lower revenues to Michigan Bell. The settlement reflects Michigan Bell's reduced federal income taxes resulting from tax reform legislation, and will be submitted for approval to the Public Service Commission, the Attorney General's office said. The lower rates are expected to become effective July one, when Michigan Bell's tax rate falls to 34 pct from 46 pct.	After a settlement with the Michigan Attorney General, Michigan Bell Telephone Co. announced lower revenues of 79.6M USD, with will be partially offset by the upcoming decrease in the company's tax rate from 46% to 34% on July 1st.	Newswire-135
Both the United States House of Representatives and Senate agreed to a bill yesterday to end the government shutdown and to raise the debt limit of the federal government. President Barack Obama has signed the bill into law.	The debt limit of the federal government has been raised to end government shutdown.	Newswire-136
First Chicago Corp's American National Bank unit said it completed the acquisition of four suburban Chicago banks with combined assets of about 231 mln dlrs. The banks are National Bank of North Evanston, Elgin National bank, First National Bank of Schiller Park and Merchants and Manufacturers State Bank in Melrose Park. American National now owns nine banks.	First Chicago Corp's American National Bank unit bought four suburban Chicago banks, totalling at nine banks and combined assets of about 231 mln dlrs.	Newswire-137
The move confirms the carrier's expression of intent to sue Channel 4 after the UK broadcaster screened Secrets of the Cockpit, a documentary about safety at the airline, on Monday night. Part of the Dispatches series, the show reported on an incident in Spain last year where three Ryanair jets declared fuel emergencies after being diverted to Valencia. Fuel policy was a strong focus for the documentary.	If an aeroplane crash lands on water, passengers are provided with a life jacket with a light and a whistle.	Newswire-138
The government proposal seeks to make it so the Royal Charter can be amended by Parliament, with a two-thirds majority from both houses, while the press proposal gives industry trade bodies a say on changes to the Charter. In both proposals, an arbitration service would be provided as an alternative to going to court, but the government wishes to make the arbitration service free for claimants while the newspapers want it to be "inexpensive" because they believe free arbitration could lead to a rush in claims going to arbitration. Both proposals would allow the regulator to fine the industry up to £1 million and demand the prominent publication of corrections and apologies to news stories.	The government proposal differs from the press proposal in that it requires a two-thirds majority from both houses of Parliament to amend the Royal Charter and that the arbitrations service would be free to claimants, but both proposals allow the regulator to fine the press industry up to £1 million.	Newswire-139
The bestselling US novelist Tom Clancy died yesterday in a hospital in Baltimore, according to his publisher. The sixty-six year old is best known for a series of novels themed around espionage, military affairs and geopolitical intrigue, many of which have been adapted into movies and video games.	Military and geopolitical novelist Tom Clancy, whose works have been made into movies and video games, died yesterday in hospital at 66 years old.	Newswire-140
General Public Utilities corp said its Three Mile Island Unit One's power output has been cut to 81 pct of reactor power, or 730 megawatts of electricity, due to mineral deposits on the secondary or non-nuclear side of its two steam generators. The company said the deposits do not affect the safe operation of the plant but interfere with the production of steam. It said the unit was similarly limited in power in late 1985.	General Public Utilities corp has cut its Three Mile Island Unit One's power output due to mineral deposits its two steam generators which interfere with the production of steam. 	Newswire-141
A jury awarded Julie Miller of Marion County, Oregon $18.6 million last Friday in a federal lawsuit against Equifax. The lawsuit claimed she spent two years trying to get Equifax Information Services to fix major mistakes on her credit report which cost her the opportunities to get new credit.	Julie Miller of Oregon won several millions in a federal lawsuit against Equifax regarding mistakes on her credit report.	Newswire-142
Showboat Inc said the New Jersey Casino control commission has directed its new Altnatic City Showboat Casino, Hotel and Bowling Center to conduct a limited bet day today, in accordance with commission regulations. Each new casino must conduct a limited bet day before opening for regular gaming. Showboat has saiud it expects to open for regular gaming on Friday.	Each new casino in New Jersey must conduct a limited bet day before opening.	Newswire-143
Irish budget airline Ryanair have dismissed pilot John Goss, who has worked with the airline for 25 years, over remarks he made in a documentary about safety at the airline. Ryanair issued a statement confirming legal proceedings have been begun against Goss.	Recently, the competition between budget airlines for the cheapest flights has risen dramatically. 	Newswire-144
International Mobile Machines Corp said it filed for a public offering of one mln shares of convertible preferred stock. The company said it filed a registration statement with the Securities and Exchange Commission, and Drexel Burnham Inc and Butcher and Singer Inc will co-manage the offering.	International Mobile Machine Corp filed for a public offering of one million shares with the SEC.	Newswire-145
The Ghana Cocoa Board said it purchased 214 tonnes of cocoa in the 24th week, ended March 19, of the 1986/87 main crop season, compared with 456 tonnes the previous week and 372 tonnes in the 24th week ended March 27 of the 1985/86 season. Cumulative purchases so far this season stand at 217,449 tonnes, ahead of the 204,256 tonnes purchased by the 24th week of last season.	The expansion, with an estimated pre-start up cost of 200 mln dlrs, will add 15,000 barrels a day to current capacity of 8,000 barrels a day.     	Newswire-146
This is the first deal that Iran has made with the International Atomic Energy Agency (IAEA) since 2007. The announcement came after talks between Iran and world leaders from the United States, France, China, Russia and Germany in Geneva, over the amount of access that the IAEA should have to Iranian nuclear sites. The negotiations stalled, but are set to resume next week.	The first deal with the International Atomic Energy Agency has been made regarding the amount of access that the IAEA should have to Iranian nuclear sites.	Newswire-147
Nixdorf Computer AG <NIXG.F> said its supervisory board has appointed Sven Kado to the new position of deputy member of the managing board, increasing the number of board members to seven. Kado, 42, will be responsible for finance and purchasing. Until now finance has been the responsibility of Klaus Luft, who was named chairman of the board following the death of company founder Heinz Nixdorf in March 1986. Kado, whose appointment takes effect from today, joined Nixdorf in 1984 and was previously the company's head of controlling and purchasing.	Preparatory work for construction of a 450 mln dlr alumina plant near the village of Aghia Efthymia in the Greek province of Fokida will begin at the end of next month and the plant will be operational by 1992, Industry Undersecretary George Petsos said.     	Newswire-148
The Yugoslav power industry yesterday floated its second issue of domestic bonds in three months, after an experimental issue in January, official sources said. Associated Electric Power Enterprises in the Yugoslav republic of Serbia issued the bonds to raise eight billion dinars for the construction of new power facilities. The sources said the bonds mature in eight months with 55 pct interest but no further details were available. January's bonds were oversubscribed as their interest rate was two points above savings deposit rates and were the first bonds that could be exchanged or converted before maturity.	Dollar and capital inflow into local gold stocks and securities boosted demand, dealers said.     	Newswire-149
Le Matin, the French-language tabloid launched here in February, said it is shutting down its operations because it can no longer get financing. The paper, launched by private investors, was Montreal's fourth French-language newspaper and was aimed at readers with above average incomes and educations. It had a daily circulation of about 20,000 copies. Le Matin was printed and distributed by (Southam Inc)'s Montreal Gazette newspaper. A Gazette spokesman said his newspaper is Le Matin's biggest creditor but he declined to reveal the amount of debt Acting publisher Jean-Pierre Bordua said the newspaper's bank blocked its lines of credit after three of the paper's senior managers resigned Friday.	One of Montreal's French newspapers, Le Matin, distributed by the Gazette newspaper, has been shut down due to a lack of financing.	Newswire-150
Medar Inc said it acquired Automatic Inspection Devices Inc, a subsidiary of Owens-Illinois Inc, Toledo, Ohio, through an exchange of stock for 80 pct of the company. Automatic Designs and manufactures a line of machine vision systems for the packaging, pharmaceutical, electronics and consumer goods industries.	Medar Inc acquired a subsidiary of Owens-Illinois Inc: Automatic Inspection Devices Inc.	Newswire-151
DSC Communications Corp said it amended an existing long term supply contract with MCI Communications Corp <MCIC> for deliveries of a new tandem switch. Deliveries of the switch, the DEX 600E, are scheduled to begin in third quarter of 1988 and end by year-end 1989, the telecommunications systems company said. The new switch increases the port capacity of DSC's existing 600 switches, it said. Under the amended agreement, DSC will also deliver signal point transfer products to MCI.	DSC Communications Corp amended a contract with MCI Communications Corp for a new tandem switch, of which deliveries are scheduled to begin in the third quarter of 1988.	Newswire-152
Bangladesh is expected to draw up a 47 billion taka development plan for the 1987/88 fiscal year beginning July 1, Finance Ministry officials said. This is a rise of six pct over the current year. They said 86.5 pct of the funds would come from foreign sources. Bangladesh will seek nearly two billion dlrs to be used for development projects and imports in 1987/88 at a donors' meeting in Paris later this month, the officials said.	Bangladesh Bank, the central Bank of Bangladesh, regulates currency, banking, and foreign exchange.	Newswire-153
<Rolls-Royce Ltd> said it signed an agreement with the Boeing Company <BA.N> to install its RB 211-524 D4D engine on the B767 family of aircraft. The engine, currently under development, will be ready for service by early 1990, the company said in a statement. Boeing 747s are also powered with the engine, and its use in B767 craft too could bring significant operating benefits, Rolls-Royce said.	significant benefits are due to developments of new installations.	Newswire-154
The French government won, as expected, a vote of parliamentary confidence sought by Prime Minister Jacques Chirac on his general policies. Votes from Chirac's Gaullist RPR party and its junior partner in the ruling coalition, the centre-right UDF, gave Chirac's cabinet a slim majority in the National Assembly. A total of 294 deputies in the 577-member assembly voted to support Chirac, with 282 voting against. One member was absent. The Socialists, Communists and the extreme-right National Front voted against the prime minister's call.	Fifty-nine pct of the 325 retailers questioned for the latest Distributive Trades Survey expected sales to be higher in March than they were in March 1986, with only six pct expecting lower sales.     	Newswire-155
Following incorrect statements by media organizations that include Fox News and the New York Post earlier in the week that the US Marine Corps were changing their hats in order to make them more gender neutral, the Corps issued a statement yesterday countering the claim, saying they are only changing the dress hat for women. In a statement on their website, they said this change is only "for female Marines because the current manufacturer is going out of business".	The US Marine Corps corrected media statements regarding the new styling of gender neutral hats, saying they are only changing the dress hat for female Marines.	Newswire-156
Hadson Corp said it has signed a definitive agreement to acquire 85 pct of the outstanding common stock of Seaxe Energy Corp. The company said it will buy the 85 pct interest in Seaxe from shareholders owning restricted or controlled shares for less than 200,000 Hadson common shares. It said closing is subject to the approval of title assignments by the French government. Seaxe is involved in oil and natural gas exploration and development in the Paris Basin of France.	Professional stock-brokers continually gamble on the fact that the stock market could boom or crash at any minute.	Newswire-157
Boston Edison Co chairman Stephen Sweeney said two of the company's senior officers will take early retirements, and the company is looking for a new president and chief financial officer. Sweeney, who also holds the titles of president and chief executive officer, said James Lydon, executive vice president and chief operating officer, Joseph Tyrrell, executive vice president and chief financial officer, have asked to take early retirements following a transition period. Lydon and Tyrrell have each been with the company more than 35 years, Sweeney said.	Elections take place to decide the new president.	Newswire-158
Conrac Corp said its board has rejected MArk IV Industries Inc's tender offer for all Conract shares at 25 dlrs each, and no Conract director of officer plans to tender any shares. The company said financial advisor <Goldman, Sachs and Co> determined the price to be inadequate. It said its board has instructed management to explore and develop with financial and legal advisors alternative courses of action to maximize shareholder values.	The board of Conrac Corp has rejected MArk IV Industries INc's tender offer because the price was determined inadequate.	Newswire-159
GMAC (Australia) Finance Ltd is issuing a 50 mln Australian dlr eurobond due May 6, 1991 paying 14-1/4 pct and priced at 101 pct, sole lead manager Hambros Bank Ltd said. The issue is guaranteed by General Motors Acceptance Corp. The non-callable bond is available in denominations of 1,000 Australian dlrs and will be listed in London. The selling concession is 1-1/8 pct while management and underwriting combined pays 5/8 pct. The payment date is May 6.	It said the Soviet economy grew by 4.2 pct in 1986, Gorbachev's first full year in power, twice the average rate of growth over the previous 10 years.     	Newswire-160
Bell Canada Enterprises (BCE)'s most recent bid to buy Astral Media's television and radio services for CAD$3.4 billion has been approved on Thursday by the Canadian Radio-television and Telecommunications Commission (CRTC), the Canadian regulatory body which supervises broadcasting and telecommunications. The CRTC rejected BCE's initial bid for Astral in October, citing concerns over market competition. According to Jean-Pierre Blais, Chairman of the CRTC, BCE's most recent bid protects Canadians' interests because BCE will have to invest in new Canadian programming to the tune of $246.9 million in addition to selling almost two dozen of Astral's services.	Astral Media introduced a new logo in May of 2010 to remodel its image.	Newswire-161
Argentine port workers began an indefinite protest against safety conditions at the port of Buenos Aires, stopping work for one hour per shift, a press spokesman said. He said three port workers had died over the last month in accidents. He said the decision to take action was made after a port worker died yesterday after being electrocuted.	Shocking news comes into the docks in Buenos Aires.	Newswire-162
A man and his wife, aged 87 and 84, have died after a car hit them in North Ayrshire in Scotland. The couple, who have yet to be publicly identified, were walking across Greenock Road in the town of Largs when they were hit by a red Toyota at approximately 9:15am BST (0815 UTC) yesterday.	An elderly couple have died however they have not yet been identified.	Newswire-163
